Project,Package,Address,AMW,ATFD,BOvM,BUR,CBO,CC,CM,CRIX,DAC,DIT,FANOUT,FDP,Futile Abstract Pipeline,GREEDY,HIT,LOCC,NAS,NAbsM,NOA,NOAM,NOD,NODD,NOM,NOPA,NProtM,NTempF,NSPECM,NrEC,NrBM,NrFE,NrIC,NrSS,PNAS,SCHIZO,TCC,Tradition Breaker,Temporary Field Host,WMC,WOC,is abstract,is interface,is leaf-class,is root-class,Brain Class
//github.com/JakeWharton/ActionBarSherlock,ActionModesNoActionBar,com.actionbarsherlock.sample.demos.ActionModesNoActionBar,2,1,0,1,1,0,0,0,0,1,1,1,FALSE,0,0,79,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,-1,2,1,FALSE,FALSE,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,ActionProviders,com.actionbarsherlock.sample.demos.ActionProviders,1,1,0,1,1,0,0,0,0,1,1,1,FALSE,0,0,82,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-1,1,0,FALSE,FALSE,3,1,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,CollapsibleActionItem,com.actionbarsherlock.sample.demos.CollapsibleActionItem,1.5,1,0,1,1,0,0,0,0,1,1,1,FALSE,0,0,22,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,3,1,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,ContextMenus,com.actionbarsherlock.sample.demos.ContextMenus,1.4,1,0,1,1,0,0,0,0,1,1,1,FALSE,0,0,50,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,-1,0,0.1,FALSE,FALSE,7,1,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,CustomNavigation,com.actionbarsherlock.sample.demos.CustomNavigation,1,1,0,1,1,0,0,0,0,1,1,1,FALSE,0,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,FeatureToggles,com.actionbarsherlock.sample.demos.FeatureToggles,1.2,1,0,1,1,0,0,0,0,1,1,1,FALSE,0,0,253,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,6,1,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,IndeterminateProgress,com.actionbarsherlock.sample.demos.IndeterminateProgress,1,1,0,1,1,0,0,0,0,1,1,1,FALSE,0,0,26,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,ListNavigation,com.actionbarsherlock.sample.demos.ListNavigation,1,1,0,1,1,0,0,0,0,1,1,1,FALSE,0,0,28,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,Overlay,com.actionbarsherlock.sample.demos.Overlay,2,1,0,1,1,0,0,0,1,1,1,1,FALSE,0,0,223,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,Preference,com.actionbarsherlock.sample.demos.Preference,2.5,1,0,1,1,0,0,0,0,1,1,1,FALSE,0,0,29,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,5,1,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,Progress,com.actionbarsherlock.sample.demos.Progress,2,1,0,1,1,0,0,0,0,1,1,1,FALSE,0,0,41,0,0,3,0,0,0,1,2,1,1,0,0,0,0,0,0,-1,1,1,FALSE,TRUE,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,SampleList,com.actionbarsherlock.sample.demos.SampleList,2.75,0,0,1,0,0,0,0,0,1,0,0,FALSE,0,0,135,0,0,2,0,0,0,8,1,5,0,0,0,0,0,0,0,-1,1,0,FALSE,FALSE,22,0.75,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,SearchViews,com.actionbarsherlock.sample.demos.SearchViews,1.33,2,0,1,2,0,0,0,2,1,2,2,FALSE,0,0,92,0,0,2,0,0,0,6,0,1,0,0,0,0,0,0,0,-1,2,0.13,FALSE,FALSE,8,1,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,ShareActionProviders,com.actionbarsherlock.sample.demos.ShareActionProviders,1.25,1,0,1,1,0,0,0,0,1,1,1,FALSE,0,0,89,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,5,1,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,Simple,com.actionbarsherlock.sample.demos.Simple,1,1,0,1,1,0,0,0,0,1,1,1,FALSE,0,0,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,StaticAttachment,com.actionbarsherlock.sample.demos.StaticAttachment,2,1,0,1,1,0,0,0,0,1,1,1,FALSE,0,0,68,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,-1,0,0.33,FALSE,FALSE,6,0.67,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,Styled,com.actionbarsherlock.sample.demos.Styled,1.5,0,0,1,0,0,0,0,0,1,0,0,FALSE,0,0,36,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,3,1,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,SubMenus,com.actionbarsherlock.sample.demos.SubMenus,1,1,0,1,1,0,0,0,0,1,1,1,FALSE,0,0,33,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,TabNavigation,com.actionbarsherlock.sample.demos.TabNavigation,1.25,1,0,1,1,0,0,0,0,1,1,1,FALSE,0,1,33,0,0,1,0,1,1,4,0,0,1,0,0,0,0,0,0,-1,0,0,FALSE,TRUE,5,1,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,CheckableFrameLayout,com.actionbarsherlock.sample.fragments.CheckableFrameLayout,1.2,0,0,1,0,0,0,0,0,1,0,0,FALSE,0,0,25,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,6,1,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,Cheeses,com.actionbarsherlock.sample.fragments.Cheeses,0,0,0,1,0,0,0,0,1,0,0,0,FALSE,0,0,136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,FragmentAlertDialogSupport,com.actionbarsherlock.sample.fragments.FragmentAlertDialogSupport,1,1,0,1,1,1,3,0,0,1,1,1,FALSE,0,0,75,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,-1,1,0,FALSE,FALSE,4,1,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,FragmentArgumentsSupport,com.actionbarsherlock.sample.fragments.FragmentArgumentsSupport,2,2,0,1,2,0,0,0,0,1,2,2,FALSE,0,0,77,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,1,1,FALSE,FALSE,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,FragmentContextMenuSupport,com.actionbarsherlock.sample.fragments.FragmentContextMenuSupport,1,2,0,1,2,0,0,0,0,1,2,2,FALSE,0,0,44,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,2,1,FALSE,FALSE,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,FragmentCustomAnimationSupport,com.actionbarsherlock.sample.fragments.FragmentCustomAnimationSupport,1.33,2,0,1,2,0,1,0,0,1,2,2,FALSE,0,0,97,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,-1,1,1,FALSE,FALSE,4,0.5,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,FragmentDialogOrActivitySupport,com.actionbarsherlock.sample.fragments.FragmentDialogOrActivitySupport,1,2,0,1,2,0,1,0,0,1,2,2,FALSE,0,0,51,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-1,1,0,FALSE,FALSE,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,FragmentDialogSupport,com.actionbarsherlock.sample.fragments.FragmentDialogSupport,3.5,1,0,1,1,0,2,0,0,1,1,1,FALSE,0,0,136,0,0,1,0,0,0,4,1,1,0,0,0,0,0,0,0,-1,1,0.17,FALSE,FALSE,14,0.5,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,FragmentHideShowSupport,com.actionbarsherlock.sample.fragments.FragmentHideShowSupport,1.5,1,0,1,1,0,0,0,0,1,1,1,FALSE,0,0,79,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-1,2,0,FALSE,FALSE,3,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,FragmentLayoutSupport,com.actionbarsherlock.sample.fragments.FragmentLayoutSupport,1,1,0,1,1,0,0,0,0,1,1,1,FALSE,0,0,182,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,4,1,FALSE,FALSE,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,FragmentListArraySupport,com.actionbarsherlock.sample.fragments.FragmentListArraySupport,2,2,0,1,2,0,0,0,0,1,2,2,FALSE,0,0,29,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,2,1,FALSE,FALSE,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,FragmentMenuSupport,com.actionbarsherlock.sample.fragments.FragmentMenuSupport,2.33,3,0,1,3,0,1,2,0,1,3,3,FALSE,0,0,98,0,0,5,0,0,0,3,5,2,1,0,0,0,0,0,0,-1,5,0.33,FALSE,TRUE,7,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,FragmentPagerSupport,com.actionbarsherlock.sample.fragments.FragmentPagerSupport,1,1,0,1,1,0,0,0,1,1,1,1,FALSE,0,0,102,0,0,3,0,0,0,1,2,1,1,0,0,0,0,0,0,-1,3,1,FALSE,TRUE,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,FragmentReceiveResultSupport,com.actionbarsherlock.sample.fragments.FragmentReceiveResultSupport,2,2,0,1,2,0,0,0,0,1,2,2,FALSE,0,0,100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,2,1,FALSE,FALSE,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,FragmentRetainInstanceSupport,com.actionbarsherlock.sample.fragments.FragmentRetainInstanceSupport,2,2,0,1,2,0,0,0,0,1,2,2,FALSE,0,0,196,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,4,1,FALSE,FALSE,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,FragmentStackSupport,com.actionbarsherlock.sample.fragments.FragmentStackSupport,1.33,1,0,1,1,0,1,0,0,1,1,1,FALSE,0,0,94,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,-1,1,1,FALSE,FALSE,4,0.5,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,FragmentStatePagerSupport,com.actionbarsherlock.sample.fragments.FragmentStatePagerSupport,1,1,0,1,1,0,0,0,2,1,1,1,FALSE,0,0,102,0,0,3,0,0,0,1,2,1,1,0,0,0,0,0,0,-1,3,1,FALSE,TRUE,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,FragmentTabs,com.actionbarsherlock.sample.fragments.FragmentTabs,1.5,2,0,1,2,0,0,0,1,1,2,2,FALSE,0,0,136,0,0,2,0,0,0,2,2,2,1,0,0,0,0,0,0,-1,2,1,FALSE,TRUE,3,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,FragmentTabsPager,com.actionbarsherlock.sample.fragments.FragmentTabsPager,1.5,1,0,1,1,0,0,2,1,1,1,1,FALSE,0,0,144,0,0,3,0,0,0,2,3,2,2,0,0,0,0,0,0,-1,2,1,FALSE,TRUE,3,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,LoaderCursorSupport,com.actionbarsherlock.sample.fragments.LoaderCursorSupport,2,1,0,1,1,0,0,0,0,1,1,1,FALSE,0,0,129,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,2,1,FALSE,FALSE,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,LoaderCustomSupport,com.actionbarsherlock.sample.fragments.LoaderCustomSupport,2,1,0,1,1,0,0,0,1,1,1,1,FALSE,0,0,423,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,9,1,FALSE,FALSE,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,LoaderThrottleSupport,com.actionbarsherlock.sample.fragments.LoaderThrottleSupport,2,1,0,1,1,0,0,0,0,1,1,1,FALSE,0,0,453,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,5,1,FALSE,FALSE,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,SampleList,com.actionbarsherlock.sample.fragments.SampleList,2.75,0,0,1,0,0,0,0,1,1,0,0,FALSE,0,0,135,0,0,2,0,0,0,8,1,5,0,0,0,0,0,0,0,-1,1,0,FALSE,FALSE,22,0.75,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,SendResult,com.actionbarsherlock.sample.fragments.SendResult,1,1,0,1,1,0,0,0,0,1,1,1,FALSE,0,0,48,0,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,-1,2,1,FALSE,TRUE,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,Shakespeare,com.actionbarsherlock.sample.fragments.Shakespeare,0,0,0,1,0,0,0,0,1,0,0,0,FALSE,0,0,221,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,Issue240,com.actionbarsherlock.sample.knownbugs.Issue240,1.14,0,0,1,0,0,0,0,0,1,0,0,FALSE,0,0,106,0,0,2,0,0,0,7,1,1,0,0,0,0,0,0,0,-1,2,0.05,FALSE,FALSE,8,0.86,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,Issue272,com.actionbarsherlock.sample.knownbugs.Issue272,1,0,0,1,0,0,0,0,3,1,0,0,FALSE,0,0,257,0,0,4,0,0,0,1,2,1,1,0,0,0,0,0,0,-1,3,1,FALSE,TRUE,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,Issue331,com.actionbarsherlock.sample.knownbugs.Issue331,1.33,0,0,1,0,0,0,0,0,1,0,0,FALSE,0,0,32,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,4,0.75,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,Issue379,com.actionbarsherlock.sample.knownbugs.Issue379,1,0,0,1,0,0,0,0,0,1,0,0,FALSE,0,0,31,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,5,1,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,Issue435,com.actionbarsherlock.sample.knownbugs.Issue435,0,0,0,1,0,0,0,0,0,1,0,0,FALSE,0,0,71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,Issue659,com.actionbarsherlock.sample.knownbugs.Issue659,1.5,0,0,1,1,0,0,0,0,1,2,0,FALSE,0,0,29,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,3,1,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,Issue659SuggestionsProvider,com.actionbarsherlock.sample.knownbugs.Issue659SuggestionsProvider,1,0,0,1,0,0,0,0,0,1,0,0,FALSE,0,0,8,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,Issue738,com.actionbarsherlock.sample.knownbugs.Issue738,1,1,0,1,1,0,0,0,0,1,1,1,FALSE,0,0,41,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,1,0,FALSE,FALSE,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,Issue882,com.actionbarsherlock.sample.knownbugs.Issue882,1.14,0,0,1,0,0,0,0,0,1,0,0,FALSE,0,0,109,0,0,2,0,0,0,7,1,1,0,0,0,0,0,0,0,-1,2,0.05,FALSE,FALSE,8,0.86,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,Issue969,com.actionbarsherlock.sample.knownbugs.Issue969,1,0,0,1,0,0,0,0,0,1,0,0,FALSE,0,0,16,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,SampleList,com.actionbarsherlock.sample.knownbugs.SampleList,1,1,0,1,1,0,0,0,1,1,1,1,FALSE,0,0,93,0,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,-1,2,0.3,FALSE,FALSE,5,1,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,AstroboyMasterConsole,com.actionbarsherlock.sample.roboguice.activity.AstroboyMasterConsole,1,0,0,1,0,0,0,2,1,1,0,0,FALSE,0,0,62,0,0,6,0,0,0,1,6,0,5,0,0,0,0,0,0,-1,0,1,FALSE,TRUE,1,0.14,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,FightForcesOfEvilActivity,com.actionbarsherlock.sample.roboguice.activity.FightForcesOfEvilActivity,1,0,0,1,0,0,0,0,0,1,0,0,FALSE,0,0,56,0,0,2,0,0,0,1,2,1,1,0,0,0,0,0,0,-1,2,1,FALSE,TRUE,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,AstroboyRemoteControl,com.actionbarsherlock.sample.roboguice.controller.AstroboyRemoteControl,1,0,0,1,1,3,3,0,1,0,2,0,FALSE,0,0,30,0,0,2,0,0,0,3,2,0,1,0,0,0,0,0,0,-1,0,0.33,FALSE,TRUE,3,0.6,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,Astroboy,com.actionbarsherlock.sample.roboguice.controller.Astroboy,1,0,0,1,0,2,3,0,0,0,0,0,FALSE,0,0,26,0,0,3,0,0,0,3,3,0,3,0,0,0,0,0,0,-1,0,0,FALSE,TRUE,3,0.5,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,MainActivity,com.actionbarsherlock.sample.styled.MainActivity,2.5,0,0,1,0,1,1,0,1,1,0,0,FALSE,0,0,179,0,0,5,0,0,0,10,0,0,1,0,0,0,0,0,0,-1,0,0.04,FALSE,TRUE,25,1,FALSE,FALSE,FALSE,TRUE,FALSE
//github.com/JakeWharton/ActionBarSherlock,RoundedColourFragment,com.actionbarsherlock.sample.styled.RoundedColourFragment,1,0,0,1,0,0,0,0,0,1,0,0,FALSE,0,0,45,0,0,7,0,0,0,4,0,0,7,0,0,0,0,0,0,-1,0,0,FALSE,TRUE,4,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/colt-1.2.0,Algebraic,cern.jet.math.Algebraic,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,1,0,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/colt-1.2.0,Arithmetic,cern.jet.math.Arithmetic,2.81,0,0,0,0,0,0,1,2,1,0,0,FALSE,0,0,488,12,0,4,0,0,0,16,0,1,0,0,0,0,0,0,0,1,0,0.06,FALSE,FALSE,45,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/colt-1.2.0,Bessel,cern.jet.math.Bessel,4.56,0,0,0.2,1,0,0,1.5,1,1,1,0,FALSE,0,0,830,15,0,8,0,0,0,16,0,1,0,0,0,1,0,0,0,1,0,0.04,FALSE,FALSE,73,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/colt-1.2.0,Complex,cern.jet.math.Complex,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,1,0,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/colt-1.2.0,Elliptic,cern.jet.math.Elliptic,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,1,0,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/colt-1.2.0,Exponential,cern.jet.math.Exponential,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,1,0,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/colt-1.2.0,ExponentialIntegral,cern.jet.math.ExponentialIntegral,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,1,0,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/colt-1.2.0,Misc,cern.jet.math.Misc,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,1,0,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/colt-1.2.0,NumericalIntegration,cern.jet.math.NumericalIntegration,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,1,0,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/colt-1.2.0,Polynomial,cern.jet.math.Polynomial,1.67,0,0,0,0,0,0,0,0,1,0,0,FALSE,0,0,65,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,5,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/colt-1.2.0,BinFunction1D,hep.aida.bin.BinFunction1D,0,0,0,1,0,2,2,0,0,0,0,0,FALSE,0,1,15,0,2,0,0,11,11,2,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,0,1,TRUE,TRUE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/colt-1.2.0,DynamicBin1D,hep.aida.bin.DynamicBin1D,1.83,1,4,1,14,10,11,0,1,6,38,1,FALSE,0,0,827,12,0,7,3,0,0,47,0,9,0,6,0,0,0,0,0,0.37,0,0.23,FALSE,FALSE,86,0.91,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/colt-1.2.0,QuantileBin1D,hep.aida.bin.QuantileBin1D,2.12,0,0,0.45,6,2,3,0.5,1,5,16,0,FALSE,0,1,404,7,0,1,0,1,1,16,0,1,0,5,0,1,0,0,0,0.58,0,0.15,FALSE,FALSE,34,1,FALSE,FALSE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/colt-1.2.0,AbstractBin,hep.aida.bin.AbstractBin,1.07,0,0,1,0,0,0,0,0,1,0,0,FALSE,0,5,128,14,3,0,0,5,1,15,0,1,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,16,1,TRUE,FALSE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/colt-1.2.0,AbstractBin1D,hep.aida.bin.AbstractBin1D,1.05,1,3,1,4,5,6,0,0,2,6,1,FALSE,0,4,156,13,5,0,0,4,1,19,0,2,0,0,0,0,0,0,0,0.76,0,0,FALSE,FALSE,20,1,TRUE,FALSE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/colt-1.2.0,BinBinFunction1D,hep.aida.bin.BinBinFunction1D,0,0,0,1,0,1,1,0,0,0,0,0,FALSE,0,0,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,0,1,TRUE,TRUE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/colt-1.2.0,MightyStaticBin1D,hep.aida.bin.MightyStaticBin1D,2.65,0,0,0.29,2,1,1,1,1,4,12,0,FALSE,0,2,358,14,0,5,0,2,1,26,0,6,0,5,0,0,0,0,0,0.78,0,0.11,FALSE,FALSE,69,1,FALSE,FALSE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/colt-1.2.0,StaticBin1D,hep.aida.bin.StaticBin1D,1,0,1,1,2,1,1,0,1,3,2,0,FALSE,0,3,145,0,0,6,0,3,1,11,0,1,0,0,0,0,0,0,0,0,0,0.27,FALSE,FALSE,11,1,FALSE,FALSE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/colt-1.2.0,IntIntProcedure,cern.colt.function.IntIntProcedure,0,0,0,1,0,2,5,0,0,0,0,0,FALSE,0,1,15,0,1,0,0,8,8,1,0,0,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,0,1,TRUE,TRUE,FALSE,FALSE,FALSE
